,stem,img_file,label_file,is_test,class
0,AKK_ASTA_5,/aisscv/preprocessing/data/AKK_ASTA_5.jpg,/aisscv/preprocessing/data/AKK_ASTA_5.txt,True,AKK_ASTA
1,AKK_ASTA_14,/aisscv/preprocessing/data/AKK_ASTA_14.jpg,/aisscv/preprocessing/data/AKK_ASTA_14.txt,True,AKK_ASTA
2,AKK_ASTA_20,/aisscv/preprocessing/data/AKK_ASTA_20.jpg,/aisscv/preprocessing/data/AKK_ASTA_20.txt,True,AKK_ASTA
3,AKK_ASTA_1,/aisscv/preprocessing/data/AKK_ASTA_1.jpg,/aisscv/preprocessing/data/AKK_ASTA_1.txt,True,AKK_ASTA
4,AKK_ASTA_18,/aisscv/preprocessing/data/AKK_ASTA_18.jpg,/aisscv/preprocessing/data/AKK_ASTA_18.txt,True,AKK_ASTA
5,AKK_ASTA_73,/aisscv/preprocessing/data/AKK_ASTA_73.jpg,/aisscv/preprocessing/data/AKK_ASTA_73.txt,True,AKK_ASTA
6,AKK_ASTA_15,/aisscv/preprocessing/data/AKK_ASTA_15.jpg,/aisscv/preprocessing/data/AKK_ASTA_15.txt,True,AKK_ASTA
7,AKK_ASTA_9,/aisscv/preprocessing/data/AKK_ASTA_9.jpg,/aisscv/preprocessing/data/AKK_ASTA_9.txt,True,AKK_ASTA
8,Alte_Bib_53,/aisscv/preprocessing/data/Alte_Bib_53.jpg,/aisscv/preprocessing/data/Alte_Bib_53.txt,True,Alte_Bib
9,Alte_Bib_68,/aisscv/preprocessing/data/Alte_Bib_68.jpg,/aisscv/preprocessing/data/Alte_Bib_68.txt,True,Alte_Bib
10,Alte_Bib_21,/aisscv/preprocessing/data/Alte_Bib_21.jpg,/aisscv/preprocessing/data/Alte_Bib_21.txt,True,Alte_Bib
11,Alte_Bib_61,/aisscv/preprocessing/data/Alte_Bib_61.jpg,/aisscv/preprocessing/data/Alte_Bib_61.txt,True,Alte_Bib
12,Alte_Bib_33,/aisscv/preprocessing/data/Alte_Bib_33.jpg,/aisscv/preprocessing/data/Alte_Bib_33.txt,True,Alte_Bib
13,Alte_Bib_30,/aisscv/preprocessing/data/Alte_Bib_30.jpg,/aisscv/preprocessing/data/Alte_Bib_30.txt,True,Alte_Bib
14,Alte_Bib_35,/aisscv/preprocessing/data/Alte_Bib_35.jpg,/aisscv/preprocessing/data/Alte_Bib_35.txt,True,Alte_Bib
15,Alte_Bib_93,/aisscv/preprocessing/data/Alte_Bib_93.jpg,/aisscv/preprocessing/data/Alte_Bib_93.txt,True,Alte_Bib
